category,tweet,id
0,@emilygailey remember to bring me food im so serious,746944
0,@southernbel im considering moes for lunch so do that,746945
0,@tiffanycribb hey im hungry,746946
1,im hungry,746947
0,to eat this second mcgriddle or to waste food thats my dilemma,746948
1,im hungry,746949
0,@lisaevonedwards im hungry as fuck feed us,746950
0,i could really use some food maybe mcdonalds ,746951
0,guess out da eat with bae later,746952
0,worked out for 2 hours now time to eat clean ,746953
0,@funnytruth if you were food youd definitely be a cutie pie,746954
0,eating banana chip and walnut granola for lunch today woo hoo,746955
0,all i think about during school is what im gonna eat when i get out,746956
0, at lunch,746957
0,@jimmyfloood lunch time omg same ,746958
0,this lunch better taste like something,746959
0,so hungry im going to punch the first person who looks at me weird,746960
0,subway gave me food poisoning,746961
0,anyone wanna go eat berts with me in 1520 ,746962
0,i cant get any food or drink down without it coming back up #thankssubway,746963
0,meanwhile in the rotc lunch room #turndown4whet,746964
0,@wilodajunkie they do its just now lunch time man chill lol,746965
0,im ready for lunch,746966
0,someone deliver breakfast food to kimmys bed please and thank you,746967
0,visiting #tignall #georgia check out this great new app for news weather hotels and food here ,746968
0,@badmadsadlad @lindasuhler typical response from flotusask her something important like her garden and school lunch programs,746969
0,at this rate i might be looking at a career in fast food #spedprobs #hireme,746970
0,lunch at @fuel charleston ,746971
0,im at am pm food mart ridgeway sc http//tco/1ktbvu8i3y,746972
0,spending the afternoon cleaning and watching the food network i really am 70 years old ,746973
0,@flacobaybeee dam bruh so yu eat ass now huh,746974
0,i do not look down on strippers and people who do eat ass i love strippers theyre like amazing ,746975
0,we are watching naked lunch in class today so im just gonna close my eyes and ears and pretend im somewhere else help me,746976
0,is it even legal to be this hungry #qtna,746977
0,the other is bill hes very large we think its the munchies,746978
0,fight in c lunch ,746979
0,i ready for lunch,746980
0,ayyye tho @1jeff i like girls that can eat i dont like girls that try to act cute when we go out to eat,746981
0,i remember when i was skinnier people told me i looked like aubrey oday just saw shes going on tour let me skip lunch and run,746982
0,my lunch yum ,746983
0,im falsely implying that i ate all my fried chicken #roadtrip2014 #marthalous @ martha lous kitchen ,746984
0,finishing up a spicy lunch @ thai taste ,746985
0,working lunch @ five guys burgers and fries ,746986
1,looking for food @ king street ,746987
0,going to get lunch with my baby @briitdenisee,746988
0,beautiful lunch before we head to the gun range#roadtrip2014 @ martha lous kitchen ,746989
0,there is a wild animal in the lunchroom ,746990
0,im always ready for something ready to graduate ready to go home ready to eat ,746991
0,its whats for lunch #lunch #winedate #filet @ filet steak seafood at the lake oconee village ,746992
0,chipotle for lunch ,746993
1,i want something good to eat tho,746994
0,car wont start bike has a flat i have no food looks like im walking in the rain to the grocery store #pedestrianlyfe,746995
0,@talklogan hi hungry im full,746996
0,lunch at @mcdonalds ,746997
0,im at mariachis mexican restaurant manning tacos for lunch,746998
0,not a bad workthroughlunch spot @ kingston plantation beach resort ,746999
0,@cuslam no ragrets dont hold back and thats how you find the one eat an entire pizza and if she comes back you have a winner,747000
1,im so damn hungry,747001
0,just ordered a ass of food from dis chinese place,747002
0,@rhettwalkerband what are you having of lunch we are going out for some good ole south carolina bbq,747003
1,lunch date @ mellow mushroom ,747004
0,@robbieloucks roosters are my fav animal ive raised chickens and ducks all my life one time a bear even ate them it was a sad time,747005
0,lunch @ huddle house ,747006
0,i want some chinese food so bad ,747007
0,wanted to cook but ya knowtypical white girl fridge guess i know what ill have for lunch ,747008
0,hope akilah come thru with this food ,747009
0,chick fil a for lunch then catching up on bates motel before class tonight,747010
0,bruh i need food in my system fuck that other shit i want food ,747011
0,i obviously feel the need to just eat everything in sight,747012
0,@lexisansook5 @laurenseef miss you too what time are you going to eat tonight,747013
0,lunch munch @ butcher bee ,747014
1,im so hungry ,747015
0,i cant take that name seriously @ steel city pizza ,747016
0,too much food for two never again at hymans seafood ,747017
0,i dont think im eat again,747018
0,@jonmeadows if loveable larry made more lunchtime leasure appearances it would just always make my day better ,747019
0,yesssssss @ steel city pizza ,747020
1,im so hungry,747021
0,im so pissed i wanna go home eat and sleep,747022
0,@halfindian all gone lol ill bring you something to eat though what you want,747023
0,@bambinomarley got ramen and dog food whatre you getting into in cola,747024
1,im so hungry,747025
0,@zach2252 dont fuck with me when im hungry unless you want your head dismembered from the rest of your body ,747026
0,@th3bosslif3 you eat microwaves,747027
1,omg you can hear my stomach growling #hungry,747028
0,where the food at ,747029
0,another lunch date with dad ,747030
1,im so hungry ,747031
1,im so hungry,747032
1,i havent ate all day,747033
0,is every body up to meet at food lion in clover at 530 to make a train to yukobs visitaton thats the way hed want it done,747034
0,@annarose97 hahaha we will sneak in mv one day and eat with yall again might get shot but its worth it,747035
0,lol at girls who think im checking them out nah theres a plate of pizza behind you and your in the way,747036
0,i will never eat cookout again,747037
0,ready to go home and eat ,747038
1,hungry as hell,747039
0,@kmassshy i had exactly that today fur lunch it was amazing ,747040
0,what to eat for dinner,747041
0,@bvsedchild viet was talking at lunch today,747042
0,welp let me take a nap before my friends get hungry lol,747043
0,mama kelsey dont play when she hungry ,747044
0,@bvsedchild your zit was talking to me at lunch today,747045
0,since we are now open fridays 47 we are rotating in some new food trucks this friday 3/28 will be @castirontruck ,747046
0,lord thank you very much for this food amen ,747047
0,my stepmom yelled at me for having two bags of popcorn before dinner like bitch fuck you i do what i want,747048
0,finna eat something then take me a nap,747049
0,third shift isnt fun but college style lunch dates with my babe is @pds06001,747050
0,did my cat just eat doritos,747051
0,lunch date with my bitty kitty @dianemestrez ,747052
0,people say tori been at walmart food lion holly hill,747053
0, hungry like a lion chasin for food,747054
0,waffle house @mccradys martha lous we ate fine on this trip ,747055
0,@katieeboehm yesssss omg when that bitch ate my reeses i was done,747056
0,have you ever heard jimmy eat its fucking rediculous,747057
0,went on a walk during lunch today look what i found #lent2014 ,747058
0,@chillbourn so no dinner for me /,747059
0,kaylee so bad and lauren and jordyn eating my chinese food ,747060
0,my momma passed by all the food places knowing i was hungry,747061
0,it is ridiculous hoe the fruits in my house will literally rot if i dont eat them ,747062
0,if you use to heat up yo lunchables you was bound to be pussy when you grew up,747063
0,those stupid ass black swans just tried to attack bettie i will go mama bear on your ass and eat you for christmas dinner fool,747064
0,@datmartinboi if you use to heat up yo lunchables you was bound to be pussy when you grew up dead ,747065
0,i eat olives for breakfast,747066
0,today is international waffle daygo eat a waffle #celebrategoodtimes,747067
0,went and ate by myself @ buffalo wild wings ,747068
0,booze its what is for dinner #thatkindofday,747069
1,i want food like ughh,747070
0,@sofiaaaaa nothing much im hungry tho,747071
0,@sofiaaaaa im getting food now tho,747072
0,im hungry who cooking,747073
0,about to cook we a lil hungry,747074
0,dinner @ salsaritas fresh cantina ,747075
0,this food i cooked good,747076
0,truck stop food and chris ledouxyeah its big show time,747077
1,ughhh im hungry,747078
0,some pussy pizza would be great right now ,747079
0,lasagna is the meal for tonight 80 minutes til dinner time,747080
0,@fineechina seen this punk at lunch ,747081
0,whats for dinner @ the fresh market http//tco/961cwvkhdc,747082
0,mccalisters on a tuesday night aka kids eat free night is ridiculous,747083
0,@haleighberray no need i just ate so thirst and hunger are done,747084
0,somebody gotta bring me food tho ,747085
0,@dessyyy the best bread yesssssss omfg my fav food fr,747086
0,@cnn @marlenacnn they benefit from the crimes they commit like free food clothing shelter medical care and sex for 10 to 40 years,747087
0,i cant eat anything,747088
0,whos trying to get something to eat tonight,747089
0,pizza hut,747090
0,@uberfacts happy international waffle day and my school served waffles for dinner,747091
0,@jlusk83 @haleymhoo @lost4words you paying for the pizza hahaha,747092
0,im hungry sleepy ,747093
0,dinner on a budget sams pizza and hotdog,747094
1,im hungry,747095
0,that food though yaaaaaaaaass,747096
0,the boys are going out to dinner together and its so cute i may explode #roadtrip2014,747097
0, really want sum chinese food at the moment,747098
0,@lhpxo3 tip dont eat yellow snow,747099
0,@heissarcastic everybody has a girlfriend or boyfriend and im just over here like i love food pretty much ,747100
0,if i dont cook nobody will we wont eat smh thats bullshit,747101
0,my 11mth old niece is doing it for the peas smh real food excites her fatty mcfatty,747102
1,hungry though,747103
0,@barackobama wake up you are an american president #bookoftheweek @putinrfeng is eating your lunch #senate2014 ,747104
0,blahh lunchtime bored mad at certain #someone hmm whatever #wrongplace #wrongtime @ the home depot ,747105
1,im hungry,747106
0,i may be hungry af dealing with d,747107
0,josh is bribing with papa johns i cannot resist,747108
0,@chilis follow me i eat here alot,747109
0,everybody on my tl about to dig in some food ass,747110
0,dinner with tony and i had to see my cousin since i didnt get to dance with her at the wedding ,747111
1,i forever hungry ,747112
0,they say you cant have ya cake eat it but it cake,747113
0,awww man dinner is served ,747114
0,mmm hibachi for dinner,747115
0,so hungry ethiopian taste with @joshrosenthal,747116
0,dinner w/my eldest girls @ tsunami http//tco/nnhj9xqwre,747117
0,itd be nice if i could eat but no my stomach decides its full after two bites everytime i eat ,747118
1,im hungry ,747119
0,at buford if the cafeteria had burritos for lunch i caught hell at lancaster nobody cares,747120
0,i cant wait for next year when i dont have to walk down 4 flights of stairs and down the street for dinner #lazyyyy ,747121
0,@mbhh @mbturfstaff thats pretty specific im not aware of any place off the top of my head mellow mushroom had it last week,747122
0,@faithfuljane7 supposedly at the mall at the japanese at the food court they sell sushi too,747123
0,eat your food not one anothers faces this is a dinning hall,747124
0,its a shame the boys are at dinner together right now because theyre missing some next level hotel room twerking on my part #roadtrip2014,747125
0,you are what you eat so dont be fast easy or cheap,747126
0,amazing lunch at our favorite place in charleston cute little southern home for a restaurant ,747127
0,so @amazonvideo gets rid of food network shows without warning on prime how does that happen,747128
1, im hungry asf too ,747129
0,my mom is making is go downtown to eat lol,747130
0,the amount of food i am eating the past days is getting a little out of control #fatkidalwayshungry,747131
1,i need food now seriously,747132
0,the fact that im hungry but this virus killing me ,747133
0,@ashmorezz i could eat a whole pack in one day,747134
1,drinking a dirtwolf by @victorybeer @ mellow mushroom ,747135
0,im making fish shrimp hush puppies fries for dinner ,747136
0,@whutsurrealname today can eat my shit,747137
0,i donnot fuck with tv dinners ,747138
0,can i use the power being out as an excuse to eat all the ice cream before it melts in the freezer,747139
0, finna munch on this pizza ,747140
0,cant wait till my first aau tournament april 4th im going to eat #35,747141
0,@ashevelaaaa i donnot fuck with tv dinners ,747142
0,well another cold night and no one to share it with of course their would only be one personguess ill eat some soup,747143
0,i spend entirely too much money on fast food i gotta start packing my lunch for work,747144
0,i hope i dont look like the very hungry caterpillar in my prom dress,747145
0,@1419sbg time to eat soup and just watch tv by myself well its peaceful at least,747146
0,i love food and food loves me even though it makes me fat @peyton0fficial ,747147
0,guess ill eat something,747148
0,yo im always hungry,747149
0,kayden eat soooooo much moremight b time for me to give him a lil more,747150
0,dinner with the boys,747151
0,im eating dinner and i made a lot of food but im not hungry enough to eat it all and i wish i has an appetite like @jordanleigh2219 /,747152
0,wish all recruiting events had catered dinners like that ,747153
0,@hsconfessionsc at cane bay you find food in the toilet and shit in the trash can cbhs ,747154
0,@charlesmcqu ya look like you ate somethin sour,747155
0,fuck this shiit these niggas welded together need a certificate just to eat the shiit im out,747156
0,tajahia is always hungry ,747157
0,motivate myself and others daily i push my family everyday im a greddy nigga i will eat in front of you if i see you dont give a fuck,747158
0,after i workout the only thing that i want to eat is cookie dough or ice creamso why work out ,747159
0,that funny dinner was love,747160
0,@yaashortyalexx canebay finally did something right selling coffee during breakfast lunch laaaaaaaaaaaaaate,747161
0,dinner marinated spare ribs corn and rice pilaf ,747162
0,well look at you clemsonmbb hit up @petewells if youre looking for nice spots to eat in nyc,747163
0,@asquared96 you cant have your cake and eat it too preach my cousin ,747164
0,that food just made me feel sick ,747165
0,he trippin over some lunch money,747166
0,im still dying from our lunch conversation @loganrae1998 @faithalexander1,747167
1,im hungry ,747168
0,or id fuck her life up she wouldnt be teaching shiit but lunch,747169
0,ima go get food while my phone charges now,747170
0,brother been sleep soon as i open a food plate he wakes up,747171
0,@ashtonspivey2 ill take getting hit on by a 70 year old man if a 4 dollar tip is the reward thats food right there huddlehouse coffee,747172
1,im soo hungry,747173
0,@kellykooch 8 smh i ate 1 once,747174
0,if they cant swallow facts let them eat fiction,747175
1,damn im hungry,747176
0,@jaydennraynee @bradyanglin420 its a fast food place b,747177
0,already ate 2 cupcakes about too eat another,747178
0,@sgyoboitre i swear i was so hungry after work ,747179
0,real tough i just discovered trappe doors all you can eat mussels on tuesday nights #newspot #humbled,747180
0,@adorablewords pizza fries life is complete,747181
0,@amyophelia yeah barn cats exactly and we get the odd possum sharing the cat food on the porch,747182
0,spanish food day tomorrow cant wait yum,747183
0,did someone say food ,747184
0,damn i eat so much,747185
1,i just want to eat right now,747186
0,dear grown ass man at dominos wearing rubber ducky pajamas im judging you so hard,747187
1, i need something to eat tho,747188
0,#clemsonneeds to bring a few more fast food restaurants on campus such as popeyes,747189
0,ion eat all day ,747190
0,smh there is a cure to cancer but leave it up to money hungry america to deny this,747191
0,that food was the ,747192
0,@heyyyhollywood has helped many people like my husband cure their acne and other health issues often times food is the root issue,747193
0,only a true fattie would eat taco bell and then come home and eat a slice of pizza,747194
0,my dog ate a piece of gum is he gonna die or nah,747195
0,my sponsor had dinner ready when we got home#ripwekilledit,747196
0,@leekgotti you cant expose a bitch if youfucked her raw ate her pussy ortook cuffin pics ,747197
0,no lie she almost ate all the dip,747198
0,@heyyyhollywood yes its amazing the difference food choice and clean eating can make on skin we offer a great 28 day detox with ,747199
0,@tweetlikeagiri when your teacher says you can bring food to class @kmaeday,747200
0,@tweetlikeagiri when your teacher says you can bring food to class me every day,747201
0,i eat too much,747202
0,@n0res when your teacher says you can bring food to class @pharoahdinero,747203
0,my parents ate annnnoying af sometimes,747204
1,stupid hungry ,747205
0,@cakelynnnnnn eat a fink dick,747206
0,@leonflyordie i love food and i have a big appetite i always order way too much food than i need,747207
0,@abortiongod is it food i always want food,747208
0,im ready to go get my food damn ,747209
0,@haley15naughton ya girl gets hungry what am i to do starve ,747210
0,i just ate a lot of chocolate ,747211
0,im ready to see my boy in the morning go eat dinner with daddy get my tattoos thats it#daddysgirl,747212
0,chinese food got me like,747213
0,can i just have a girl who will be happy if i bought her nike sweat pants an food instead of jewelry ,747214
0,so glad ashleah surprised me today and came and ate with me on my birthday shes the best friend anyone could ask for #loveher,747215
0,im hungry but nothing sounds good enough to actually get off the couch and makeomgimsolazy ,747216
0,please vote for my carbonara pizza recipe maybe raise money for ped cancer research @hugsforharper ,747217
0,@pharmasaurusrx i know we need to plan something i would say tomorrow but im going to moes for lunch ,747218
0,smoke pot eat twat and smile alot ,747219
0,@mrdifferenter how the hell at least bring me some food ,747220
0,@nadiyya but you ate my ass ,747221
0,im tired and hungry especially,747222
0,if cj brings me some food he a real nigga,747223
0,@indianabigbroth hey i am a big fan of big brother to who are your faves mine ate rachel brendon,747224
0,im takin myself to dinner and a movie,747225
0,in need of some chinese food ,747226
0,@commonwhitegrls when your teacher says you can bring food to class ,747227
0,first thing im doing when i get my license taking @joshh1997 to eat for his birthday ,747228
0,im still hungry after eating hummus and noodles,747229
0,@prettyhussler eat w/ the same niggas you starved w/ ,747230
0,she dnt eat she dnt slp she jus freak freak freak,747231
0,i cant help but kill the whole kitchen while im waiting for the food in oven to bake,747232
0,mind you no dinner has been eaten yet,747233
1,maaaannn im hungry as shit ,747234
0,lls all we do is eat our problems away,747235
0, all the girls that played me eat your motherfuckin heart out,747236
0,somebody getting baked with me an taking me out to eat this weekend lol shitt,747237
0,i wanna get up get something to eat but a nigga feeling lazy,747238
0,new best feeling getting out your bed to eat cheeseits and it still being warm when you get back in,747239
0,however true that may be i now dont get to eat donuts ,747240
0,@cartelblanco hell yeaa let the kids eat first lmaooo,747241
0,lol i swear this is me @lssued when your teacher says you can bring food to class ,747242
0,shit im hungry as fuckkk,747243
0,i get hungry when i stay up this late,747244
0,yea i said build not make cause i wanna big ass sandwich lol #hungry #af,747245
0,ok everybody shows over lets all go get sumn to eat ,747246
0,one time i used flavored lube to eat ass strawberry flavored cakes ,747247
0,it was nice being able to eat breakfast with my baby this morning,747248
0,today i will eat the bare minimum haha,747249
0,hungry tired,747250
0,today is alexs last day on this world because she ate the last of my cerealit is on,747251
0,@rayiopez when ur teacher says you can bring food to class @megantrombini @oweeitsbryanna us in 4th period ,747252
0,just my luck that i get to sit in traffic for an hour now on i20 i might get to augusta in time for lunch,747253
0,@chloeonvine when your teacher says you can eat food in class ,747254
0,@dmp4hire @suckafreedame @estacy83 @luisv215 ill be on later about lunch time,747255
0,my eating schedule breakfast snack brunch snack lunch snack snack pre dinner dinner snack dessert snack midnight snack repeat,747256
0,ready for lunch,747257
1,damn i hungry,747258
0,i text livvy talking about the gym shes talking bout chinese food lmao hilarious,747259
0,biggie playing in schiletter now if only theyd step up their food game,747260
0,@peacepunkprince come back to charleston and we can go get something to eat lol ,747261
1,best pizza ever @ mellow mushroom ,747262
0,this is annoying why cant i eat in the library ,747263
0,yesterday i had the chance to speak at the panhellenic womens leadership luncheon on my experience ,747264
0,@zradams17 these are my thoughts exactly i actually plan to go next level and eat there for all 3 meals tomorrowbecause i finally can,747265
1,im kind of hungry ,747266
0,hungry for the money,747267
1,im hungry ,747268
0,@foodpornsx deep fried pizza bout to have a fuckin heart attack ,747269
0,@hurttj11 the niggas on the food network cant chef it up like i can#getjhurttonfoodnetwork,747270
0,@taylorhuggins7 if i had some food right now id be happyand a vanilla coke,747271
0,hair appointment lunch date today ,747272
0,i cant have my cake and eat it too at least i can admit that,747273
0,forever hungry,747274
0,@mrugggles does scotland even have food game,747275
0,@ayeitsashhh so hungry and sara wont let me eat bc you want fat food you cant have that this week so hush,747276
0,@nekoleexoxo hate prime time in general they should just add 10 minutes to each lunch and let us leave or something @lexingtonone,747277
0,hungry af but idk what to cook,747278
0,im ready for lunch ,747279
0,welcome to lost dog where its ok to play with your food @ lost dog cafe ,747280
0,this one of these mornings i eat lil mama til she doze back off,747281
0,omg how am i supposed to wait until after the dentist to eat im starving already,747282
0,i want to have a cookout food drinks etc lol who is down,747283
0,im always so hungry ,747284
0,@immaculatejay well i dont eat chicken so thats a start,747285
0,gotta eat by any means ,747286
1,im hungry now,747287
0,@lowcountrywolf i let you down no waffles yesterday miss you buddy we need to grab lunch soon,747288
1,time to get it done @ mellow mushroom @mellowmtp ,747289
0,im soooo hungry feed me,747290
0,@csuniv some of our team is interested in lunch and a tour dm us the details ,747291
0,longhorns for lunch i think so,747292
1,im so hungryyyyy obviously,747293
0,i wish i had more friends to go to dinner with lol @ my life,747294
0,@itcceljaramillo i eat 24/7 ,747295
0,foe food over everything #fattweet #fatkidatheart,747296
0,@brriaanna come to dinner with me if you leave now you can make it ,747297
0,@jefferson21 @ayeeesmiley foe food over everything #fattweet #fatkidatheart yo fat ass lol lol dont start ty ,747298
0,@kailicienna @laurenmiller95 @meganalexa23 @leerog142 im in class 12310 so i cant eat with yall ,747299
0,@dopeshxtonly i want some cake well eat the cake anna mae,747300
0,@fnthefive wait til obama care tells america they cant have a cheeseburger for lunch,747301
0,ah nigga was hungry fr,747302
0,having lunch with a prize winning writer from rice elementary #gwd50,747303
0,@sooforeign i want some arabic food i do tooo,747304
0,i gotta eat something im starving man,747305
0,@sooforeign @dominicanbxtch imma eat some when i get home loli only eat it when i go to mosque ,747306
0,@autocorrects when your teacher says you can bring food to class lmaooooo,747307
0,lunch time ,747308
0,@mariasaunders09 yeah thanks i know it does but ive been chugging water today so im hungry now,747309
0,lunch today good ,747310
1,im hungry as shit ,747311
0,lunch truly is about to be something else,747312
0,@baileysellars or give me food your choice ,747313
0,throwing food go home,747314
0,@noreallyidgaf during lunches i got 3rd lunch,747315
0,just got lunch from @jerseymikes to support @theacetjshow grin kids yummy,747316
0,ive never eaten so much food in my life southern cooking is incredible,747317
0,its a beautiful day in #charleston come get a great local lunch at true value hardware east bay ,747318
0,now if that clown comes to halls while im at lunch it may learn who in town has a cwp,747319
1,im soooooo hungry,747320
0,done with stats lab word now waiting for @tbjacks to be done with math so as can eat lunch,747321
0,lunch 25 the cost of chips from the vending machine water and pbj sammich are free thats frugal lunching right there at its finest,747322
0,dang now i really want reys pizza sc really needs to learn what some good restaurant is like i need cuban pizza,747323
0,if you wanna be cheap dont come over saturday asking for any of our food k thanks,747324
0,@jessefischer tour in south carolina guess whats on the veggie lunch menu at #thehominygrill ,747325
0,that call i got at lunch,747326
0,lunch date with my besttt @meagandailey1,747327
0,i just wanna eat food watch netflix cuddle and sleep,747328
1,im hungry af,747329
0,dw dont know how to turn down #occupyalllunches @ daniel high school ,747330
0,3 ls with my boy ty and roc for lunch break,747331
0,olive garden for lunch with some ppl #causewecan,747332
0,i swear after lunch i be ready to go home and fuck,747333
0,lunch with armani janelle @ moes southwest grill ,747334
0,baby girl likes to eat guess who she gets it from ,747335
0,@karaastokes @uberfacts a 555 lbs woman lost 443 in one year by eating nothing but baby food gross worth a try eh #whrthebbyfoodat,747336
0,they got free food in the uc ,747337
0,paddock lunch with #tridelta sisters from each year and our lovely advisers @fugreeklife #greekweek #paddock #86 ,747338
0,i instantly thought about food when i woke up,747339
0,bout too cook one of my favorite things too eat eggs n bacon yesss,747340
0,lunches spent with @fancierjules at @collectivemtp are extra awesome when the coffee you order promises hints of biscuits,747341
0,currently sitting at 2nd lunch scouting out girls for @jkerley14,747342
0,food isnt just for eating its sometimes used to throw food at politicians ,747343
0,late lunch @ cryovac sealed air ,747344
1,im always hungry,747345
0,lunch date w/ the boo ,747346
0,hey if anybody is hungry right now head to jersey mikes behind the canes on rivers 100 of sales are being donated today,747347
0,come have #dinner tonight @redfishhhi amazing food #livejazz #jazz #hiltonhead #hiltonheadisland #hhi @hiltonheadsc ,747348
0,food food i need food ,747349
0,i want papa johns,747350
0,maaaan my baby need to hurry up wit this food tholol #famished,747351
0,about to grab me some lunch and go home and watch bones ,747352
0,someone bring me some food ,747353
1,im hungry,747354
0,when black people eat something nasty they just drown it in hot sauce and itll be straight,747355
0,eating a late lunch @carrabbas the zucchini fritte taste awesome as always ,747356
0,@tumblrthings when ur teacher says u can bring food to ur class me in highschool,747357
0,@naughteornice i never ate there @ red bowl,747358
1,im just so hungry ,747359
0,you know its a good day when your mom puts chocolate in your lunch box ,747360
0,@leek864 why do i smell zaxbys cause you hungry mf,747361
0,@leek864 you smell like you hungry,747362
0,@allyncase i want pizza flavored sushi,747363
0,the last part of my lunch is a cobb salad im already full firm the zucchini ,747364
0,mellow mushroom guy has is going on if you know what i mean @megbieg,747365
0,eating lunch all by myself wow its been a great spring break,747366
0,why am i still hungry #asktwitter,747367
0,playing food photographer today and drooling on my subject #brunch #chseats #holycityeats #chs @ basico ,747368
0,@toddhertz no takesies backsies winner winner more fried chicken dinner,747369
0,has pizza but ever asked to see your credit card before,747370
0,has pizza hut ever asked to see your credit card before,747371
0,@peytonjames but of course control access to healthcare water and food you control everything and everyone tyranny on a platter,747372
0,lunch time @ tommy condons irish pub seafood restaurant @tommycondons w/ @tonycarrera http//tco/bm0icehguk,747373
0,@kooner923 are any of these folks taking you to dinner,747374
0,@bamakidd0730 i bet i am my friends say i eat like a little baby bird lol,747375
0,damn my dad ate my lunch ,747376
0,@bamakidd0730 @bamagirlnsc lol i eat tacos without lettuce and tomatoes only meat cheese and sour cream mine are meat cheese tomatoes lol,747377
0,@bamakidd0730 i only eat tomatoes on tacos lol,747378
0,lunch before we leave @ coastal grille w/ @justintimeroa ,747379
0,grind alongbut my homies gone eat with me,747380
1,im hungry tho,747381
0,where da food at,747382
0,i had a great lunch even better dessert with bae,747383
0,debating whether to look good or to eat good hmm ,747384
0,@flacacolombiana good lets meet for lunch this coming week i have fam in town this wknd ,747385
1,im hungry,747386
0,i used to doodle my name in different fonts as a kid ava drew a picture of fried food in her spare time haha what is wrong with 2014,747387
0,@coreycheff looks like buzzard food to me hate those things 20 years ago we didnt have any fox hunters brought them here,747388
1,im hungry mayne,747389
0,i refuse to cook tonight refuse it it will be a fast food type of night im going home and going to scleeeppp i am tired,747390
0,if mr corson orders the class a pizza when im gone i swear it wont go over well,747391
0,got the munchies like something serious,747392
0,got my food ,747393
0,i always feel bad for not letting people out but a nigga is hungry and i gotta get to that bathroom so,747394
0,found myself craving mcdonalds and i dont even eat that fake shit ,747395
0,@coultoncoulton fam dinner when theyre here,747396
1,im hungry,747397
0,this duck we bout to eat omg,747398
0,naan turned pizza my oldest jordan it was amazing nothing makes my heart smile more than happy faces ,747399
0,free pizza at workand its vegan ,747400
0,i want pizza breadsticks honey bbq boneless wings ,747401
0,i cant go to lab i need to eat and sleep and i just dont want to go,747402
0,i be hungry like six times a day,747403
0,@jberk1833 hungry 24/7 my life ,747404
0,i wish mani got free lunch hmph lol,747405
0,i eat poop,747406
0,why dont my parents ever buy pizza rolls,747407
0,were getting pizza mani says she cant get cheese sticks because she is allergic to milk but u can eat cheese pizza aight lol,747408
0,@thatgirltott lol u make me depressed eat a dicl,747409
0,helping with dinner wooooo,747410
0,@twoomoney some food from bojangles on u,747411
0,@twoomoney oh yeah i remember the pizza hut but not bojangles tho,747412
0,what should i eat with this grilled chicken pasta or a salad,747413
0,@tyfreakaax3 yall would think pizza hut really on fire all these fire trucks polices its only the oven bitch you cant cook stop,747414
1,im hungry man ,747415
0,@subimaginati when someone else provides your food your housing and your healthcare you are owned whoever it happens to be,747416
0,@shetbag i wanna order pizza buuuuuuuuut moneycome to my house with pizza and watch frozen,747417
0,that food hit the spot tho ,747418
0,make dat bitch eat all of his nut out of me ctfu ,747419
0,i eat so much fast food,747420
0,but seriously buy me food and tell me im pretty thats all i need,747421
0,so i jfk joined forces with the kings and we ate all day,747422
0,id be starving if i ate all the lies the fed ,747423
0,it sucks i always help plant the food plots and do all the work and i never get to go turkey hunting at the club in talbot county,747424
0,everytime i get some cinnasticks from pizza hut my dad takes them i can never have em all to myself,747425
0,i like to eat sleep drink and be in love i like to work read learn and understand life ,747426
0,yeah for @groupon @ brixx wood fired pizza w/ @taxicab517 ,747427
0,i dont even want to ask my parents whats for dinner because i already know the answer nothing,747428
0,to eat a piece of cake or nah i guess one piece wont hurt ,747429
0,kevin shes korean cameron isnt that considered white though #dinner #isthatracist,747430
0,i love food but i hate gaining weight ,747431
0,i know im little and all but i can never get enough to eat like im always hungry ,747432
0,@idgaf its fast food not even surprised it looks exactly the same,747433
0,@cheztaaa singing about crispy creamy ranch pizza on my phone rn ,747434
0,dinner and a show @ pirates voyage dinner show ,747435
0,big sis bring me food and a milkshake love her ,747436
0,@theeffinceej @idgaf its fast food not even surprised it looks exactly the same,747437
0,dinner time #fmsphotoaday #food #dinner #yummy #fatty @ mojos famous burgers and more ,747438
1,now im hungry ,747439
0,i would get tea dumped all over me at lunch ,747440
0,i feel better about eating a spoon full of chocolate icing if eat a strawberry with it because then i feel like its semihealthy,747441
0,dinner with the ladies @ chuys ,747442
0,@stevestfler when your teacher says you can bring food to class @wilfong58,747443
0,goin to ryans for dinner then to columbia,747444
0,the chinese place across the street smells so delicious to bad i actually know what they food taste like,747445
0,i just turned down chinese food something must be wrong w me,747446
0,jersey mikes subs nationwide is giving 100 of its proceeds to local charities hungry ,747447
0,john surprised us with kfc for dinner ,747448
0,@killahh dont fuck w ppl who fuck w ppl you dont fuck w cause ppl that eat together speak together guess whos the topic ,747449
1,im fucking hungry,747450
0,baes cooking dinner tonight,747451
0,i honestly cant wait until i have a husband who comes home to me cooking dinner for us and im able to kiss him and welcome him home,747452
0,first time i talked to my girlfriend i slid into her dms and talked about food no better way to break the ice #takenotesfellas,747453
0,just ate nutella that expired in 2023 #winning ,747454
0,and i cant wait to sit down and eat dinner and laugh and talk and if he had a bad day i can comfort him and make it better,747455
0,yall just saw a food lion its meant to be @charleston @kristenlkish @terrihenning,747456
0,anyone wanna make me some food im not picky,747457
0,my volunteer decided the name lunch princess was more appropriate for me #ohheyyy ,747458
0,still mad my dad ate my lunch sum grimey shit yoooo,747459
